Entity,Code,Date,"Government Response Stringency Index ((0 to 100, 100 = strictest))"
Barbados,BRB,"Mar 4, 2020",0
Barbados,BRB,"Mar 5, 2020",0
Barbados,BRB,"Mar 6, 2020",0
Barbados,BRB,"Mar 7, 2020",0
Barbados,BRB,"Mar 8, 2020",0
Barbados,BRB,"Mar 9, 2020",0
Barbados,BRB,"Mar 10, 2020",0
Barbados,BRB,"Mar 11, 2020",0
Barbados,BRB,"Mar 12, 2020",0
Barbados,BRB,"Mar 13, 2020",0
Barbados,BRB,"Mar 14, 2020",0
Barbados,BRB,"Mar 15, 2020",0
Barbados,BRB,"Mar 16, 2020",14.29
Barbados,BRB,"Mar 17, 2020",28.57
Barbados,BRB,"Mar 18, 2020",28.57
Barbados,BRB,"Mar 19, 2020",14.29
Barbados,BRB,"Mar 20, 2020",14.29
Barbados,BRB,"Mar 21, 2020",14.29
Barbados,BRB,"Mar 22, 2020",23.81
Barbados,BRB,"Mar 23, 2020",23.81
Barbados,BRB,"Mar 24, 2020",23.81
Barbados,BRB,"Mar 25, 2020",23.81
Belgium,BEL,"Jan 1, 2020",0
Belgium,BEL,"Jan 2, 2020",0
Belgium,BEL,"Jan 3, 2020",0
Belgium,BEL,"Jan 4, 2020",0
Belgium,BEL,"Jan 5, 2020",0
Belgium,BEL,"Jan 6, 2020",0
Belgium,BEL,"Jan 7, 2020",0
Belgium,BEL,"Jan 8, 2020",0
Belgium,BEL,"Jan 9, 2020",0
Belgium,BEL,"Jan 10, 2020",0
Belgium,BEL,"Jan 11, 2020",0
Belgium,BEL,"Jan 12, 2020",0
Belgium,BEL,"Jan 13, 2020",0
Belgium,BEL,"Jan 14, 2020",0
Belgium,BEL,"Jan 15, 2020",0
Belgium,BEL,"Jan 16, 2020",0
Belgium,BEL,"Jan 17, 2020",0
Belgium,BEL,"Jan 18, 2020",0
Belgium,BEL,"Jan 19, 2020",0
Belgium,BEL,"Jan 20, 2020",0
Belgium,BEL,"Jan 21, 2020",0
Belgium,BEL,"Jan 22, 2020",0
Belgium,BEL,"Jan 23, 2020",0
Belgium,BEL,"Jan 24, 2020",0
Belgium,BEL,"Jan 25, 2020",0
Belgium,BEL,"Jan 26, 2020",0
Belgium,BEL,"Jan 27, 2020",0
Belgium,BEL,"Jan 28, 2020",0
Belgium,BEL,"Jan 29, 2020",0
Belgium,BEL,"Jan 30, 2020",0
Belgium,BEL,"Jan 31, 2020",0
Belgium,BEL,"Feb 1, 2020",0
Belgium,BEL,"Feb 2, 2020",0
Belgium,BEL,"Feb 3, 2020",0
Belgium,BEL,"Feb 4, 2020",0
Belgium,BEL,"Feb 5, 2020",0
Belgium,BEL,"Feb 6, 2020",14.29
Belgium,BEL,"Feb 7, 2020",14.29
Belgium,BEL,"Feb 8, 2020",14.29
Belgium,BEL,"Feb 9, 2020",14.29
Belgium,BEL,"Feb 10, 2020",14.29
Belgium,BEL,"Feb 11, 2020",14.29
Belgium,BEL,"Feb 12, 2020",14.29
Belgium,BEL,"Feb 13, 2020",14.29
Belgium,BEL,"Feb 14, 2020",14.29
Belgium,BEL,"Feb 15, 2020",14.29
Belgium,BEL,"Feb 16, 2020",14.29
Belgium,BEL,"Feb 17, 2020",14.29
Belgium,BEL,"Feb 18, 2020",14.29
Belgium,BEL,"Feb 19, 2020",14.29
Belgium,BEL,"Feb 20, 2020",14.29
Belgium,BEL,"Feb 21, 2020",14.29
Belgium,BEL,"Feb 22, 2020",14.29
Belgium,BEL,"Feb 23, 2020",14.29
Belgium,BEL,"Feb 24, 2020",14.29
Belgium,BEL,"Feb 25, 2020",14.29
Belgium,BEL,"Feb 26, 2020",14.29
Belgium,BEL,"Feb 27, 2020",14.29
Belgium,BEL,"Feb 28, 2020",14.29
Belgium,BEL,"Feb 29, 2020",14.29
Belgium,BEL,"Mar 1, 2020",14.29
Belgium,BEL,"Mar 2, 2020",14.29
Belgium,BEL,"Mar 3, 2020",14.29
Belgium,BEL,"Mar 4, 2020",19.05
Belgium,BEL,"Mar 5, 2020",19.05
Belgium,BEL,"Mar 6, 2020",19.05
Belgium,BEL,"Mar 7, 2020",19.05
Belgium,BEL,"Mar 8, 2020",19.05
Belgium,BEL,"Mar 9, 2020",19.05
Belgium,BEL,"Mar 10, 2020",28.57
Belgium,BEL,"Mar 11, 2020",28.57
Belgium,BEL,"Mar 12, 2020",28.57
Belgium,BEL,"Mar 13, 2020",38.1
Belgium,BEL,"Mar 14, 2020",61.9
Belgium,BEL,"Mar 15, 2020",61.9
Belgium,BEL,"Mar 16, 2020",61.9
Belgium,BEL,"Mar 17, 2020",61.9
Belgium,BEL,"Mar 18, 2020",85.71
Belgium,BEL,"Mar 19, 2020",85.71
Belgium,BEL,"Mar 20, 2020",85.71
Belgium,BEL,"Mar 21, 2020",85.71
Belgium,BEL,"Mar 22, 2020",85.71
Belgium,BEL,"Mar 23, 2020",85.71
Belgium,BEL,"Mar 24, 2020",85.71
Belgium,BEL,"Mar 25, 2020",85.71
Belgium,BEL,"Mar 26, 2020",85.71
Belgium,BEL,"Mar 27, 2020",85.71
Belgium,BEL,"Mar 28, 2020",85.71
Belgium,BEL,"Mar 29, 2020",85.71
Belgium,BEL,"Mar 30, 2020",85.71
Belize,BLZ,"Jan 1, 2020",0
Belize,BLZ,"Jan 2, 2020",0
Belize,BLZ,"Jan 3, 2020",0
Belize,BLZ,"Jan 4, 2020",0
Belize,BLZ,"Jan 5, 2020",0
Belize,BLZ,"Jan 6, 2020",0
Belize,BLZ,"Jan 7, 2020",0
Belize,BLZ,"Jan 8, 2020",0
Belize,BLZ,"Jan 9, 2020",0
Belize,BLZ,"Jan 10, 2020",0
Belize,BLZ,"Jan 11, 2020",0
Belize,BLZ,"Jan 12, 2020",0
Belize,BLZ,"Jan 13, 2020",0
Belize,BLZ,"Jan 14, 2020",0
Belize,BLZ,"Jan 15, 2020",0
Belize,BLZ,"Jan 16, 2020",0
Belize,BLZ,"Jan 17, 2020",0
Belize,BLZ,"Jan 18, 2020",0
Belize,BLZ,"Jan 19, 2020",0
Belize,BLZ,"Jan 20, 2020",0
Belize,BLZ,"Jan 21, 2020",0
Belize,BLZ,"Jan 22, 2020",0
Belize,BLZ,"Jan 23, 2020",0
Belize,BLZ,"Jan 24, 2020",0
Belize,BLZ,"Jan 25, 2020",0
Belize,BLZ,"Jan 26, 2020",0
Belize,BLZ,"Jan 27, 2020",0
Belize,BLZ,"Jan 28, 2020",0
Belize,BLZ,"Jan 29, 2020",0
Belize,BLZ,"Jan 30, 2020",0
Belize,BLZ,"Jan 31, 2020",0
Belize,BLZ,"Feb 1, 2020",0
Belize,BLZ,"Feb 2, 2020",0
Belize,BLZ,"Feb 3, 2020",0
Belize,BLZ,"Feb 4, 2020",0
Belize,BLZ,"Feb 5, 2020",0
Belize,BLZ,"Feb 6, 2020",0
Belize,BLZ,"Feb 7, 2020",0
Belize,BLZ,"Feb 8, 2020",0
Belize,BLZ,"Feb 9, 2020",0
Belize,BLZ,"Feb 10, 2020",0
Belize,BLZ,"Feb 11, 2020",0
Belize,BLZ,"Feb 12, 2020",0
Belize,BLZ,"Feb 13, 2020",0
Belize,BLZ,"Feb 14, 2020",0
Belize,BLZ,"Feb 15, 2020",0
Belize,BLZ,"Feb 16, 2020",0
Belize,BLZ,"Feb 17, 2020",0
Belize,BLZ,"Feb 18, 2020",0
Belize,BLZ,"Feb 19, 2020",0
Belize,BLZ,"Feb 20, 2020",0
Belize,BLZ,"Feb 21, 2020",0
Belize,BLZ,"Feb 22, 2020",0
Belize,BLZ,"Feb 23, 2020",0
Belize,BLZ,"Feb 24, 2020",0
Belize,BLZ,"Feb 25, 2020",0
Belize,BLZ,"Feb 26, 2020",0
Belize,BLZ,"Feb 27, 2020",0
Belize,BLZ,"Feb 28, 2020",14.29
Belize,BLZ,"Feb 29, 2020",14.29
Belize,BLZ,"Mar 1, 2020",14.29
Belize,BLZ,"Mar 2, 2020",14.29
Belize,BLZ,"Mar 3, 2020",14.29
Belize,BLZ,"Mar 4, 2020",14.29
Belize,BLZ,"Mar 5, 2020",14.29
Belize,BLZ,"Mar 6, 2020",14.29
Belize,BLZ,"Mar 7, 2020",14.29
Belize,BLZ,"Mar 8, 2020",14.29
Belize,BLZ,"Mar 9, 2020",14.29
Belize,BLZ,"Mar 10, 2020",14.29
Belize,BLZ,"Mar 11, 2020",19.05
Belize,BLZ,"Mar 12, 2020",19.05
Belize,BLZ,"Mar 13, 2020",23.81
Belize,BLZ,"Mar 14, 2020",23.81
Belize,BLZ,"Mar 15, 2020",28.57
Belize,BLZ,"Mar 16, 2020",42.86
Belize,BLZ,"Mar 17, 2020",42.86
Belize,BLZ,"Mar 18, 2020",42.86
Belize,BLZ,"Mar 19, 2020",42.86
Belize,BLZ,"Mar 20, 2020",66.67
Belize,BLZ,"Mar 21, 2020",66.67
Belize,BLZ,"Mar 22, 2020",66.67
Belize,BLZ,"Mar 23, 2020",66.67
Belize,BLZ,"Mar 24, 2020",66.67
Belize,BLZ,"Mar 25, 2020",66.67
Belize,BLZ,"Mar 26, 2020",66.67
Belize,BLZ,"Mar 27, 2020",66.67
Belize,BLZ,"Mar 28, 2020",66.67
Bermuda,BMU,"Jan 1, 2020",0
Bermuda,BMU,"Jan 2, 2020",0
Bermuda,BMU,"Jan 3, 2020",0
Bermuda,BMU,"Jan 4, 2020",0
Bermuda,BMU,"Jan 5, 2020",0
Bermuda,BMU,"Jan 6, 2020",0
Bermuda,BMU,"Jan 7, 2020",0
Bermuda,BMU,"Jan 8, 2020",0
Bermuda,BMU,"Jan 9, 2020",0
Bermuda,BMU,"Jan 10, 2020",0
Bermuda,BMU,"Jan 11, 2020",0
Bermuda,BMU,"Jan 12, 2020",0
Bermuda,BMU,"Jan 13, 2020",0
Bermuda,BMU,"Jan 14, 2020",0
Bermuda,BMU,"Jan 15, 2020",0
Bermuda,BMU,"Jan 16, 2020",0
Bermuda,BMU,"Jan 17, 2020",0
Bermuda,BMU,"Jan 18, 2020",0
Bermuda,BMU,"Jan 19, 2020",0
Bermuda,BMU,"Jan 20, 2020",0
Bermuda,BMU,"Jan 21, 2020",0
Bermuda,BMU,"Jan 22, 2020",0
Bermuda,BMU,"Jan 23, 2020",0
Bermuda,BMU,"Jan 24, 2020",0
Bermuda,BMU,"Jan 25, 2020",0
Bermuda,BMU,"Jan 26, 2020",0
Bermuda,BMU,"Jan 27, 2020",0
Bermuda,BMU,"Jan 28, 2020",0
Bermuda,BMU,"Jan 29, 2020",0
Bermuda,BMU,"Jan 30, 2020",0
Bermuda,BMU,"Jan 31, 2020",0
Bermuda,BMU,"Feb 1, 2020",0
Bermuda,BMU,"Feb 2, 2020",0
Bermuda,BMU,"Feb 3, 2020",0
Bermuda,BMU,"Feb 4, 2020",0
Bermuda,BMU,"Feb 5, 2020",0
Bermuda,BMU,"Feb 6, 2020",0
Bermuda,BMU,"Feb 7, 2020",0
Bermuda,BMU,"Feb 8, 2020",0
Bermuda,BMU,"Feb 9, 2020",0
Bermuda,BMU,"Feb 10, 2020",0
Bermuda,BMU,"Feb 11, 2020",0
Bermuda,BMU,"Feb 12, 2020",0
Bermuda,BMU,"Feb 13, 2020",0
Bermuda,BMU,"Feb 14, 2020",0
Bermuda,BMU,"Feb 15, 2020",0
Bermuda,BMU,"Feb 16, 2020",0
Bermuda,BMU,"Feb 17, 2020",0
Bermuda,BMU,"Feb 18, 2020",0
Bermuda,BMU,"Feb 19, 2020",0
Bermuda,BMU,"Feb 20, 2020",0
Bermuda,BMU,"Feb 21, 2020",0
Bermuda,BMU,"Feb 22, 2020",0
Bermuda,BMU,"Feb 23, 2020",0
Bermuda,BMU,"Feb 24, 2020",0
Bermuda,BMU,"Feb 25, 2020",0
Bermuda,BMU,"Feb 26, 2020",0
Bermuda,BMU,"Feb 27, 2020",0
Bermuda,BMU,"Feb 28, 2020",0
Bermuda,BMU,"Feb 29, 2020",0
Bermuda,BMU,"Mar 1, 2020",0
Bermuda,BMU,"Mar 2, 2020",0
Bermuda,BMU,"Mar 3, 2020",7.14
Bermuda,BMU,"Mar 4, 2020",7.14
Bermuda,BMU,"Mar 5, 2020",7.14
Bermuda,BMU,"Mar 6, 2020",0
Bermuda,BMU,"Mar 7, 2020",0
Bermuda,BMU,"Mar 8, 2020",0
Bermuda,BMU,"Mar 9, 2020",0
Bermuda,BMU,"Mar 10, 2020",0
Bermuda,BMU,"Mar 11, 2020",7.14
Bermuda,BMU,"Mar 12, 2020",7.14
Bermuda,BMU,"Mar 13, 2020",7.14
Bermuda,BMU,"Mar 14, 2020",7.14
Bermuda,BMU,"Mar 15, 2020",7.14
Bermuda,BMU,"Mar 16, 2020",16.67
Bermuda,BMU,"Mar 17, 2020",16.67
Bermuda,BMU,"Mar 18, 2020",16.67
Bermuda,BMU,"Mar 19, 2020",26.19
Bermuda,BMU,"Mar 20, 2020",54.76
Bermuda,BMU,"Mar 21, 2020",69.05
Bermuda,BMU,"Mar 22, 2020",69.05
Bermuda,BMU,"Mar 23, 2020",73.81
Bermuda,BMU,"Mar 24, 2020",73.81
Bermuda,BMU,"Mar 25, 2020",83.33
Bermuda,BMU,"Mar 26, 2020",88.1
Bermuda,BMU,"Mar 27, 2020",88.1
Bermuda,BMU,"Mar 28, 2020",88.1
Bermuda,BMU,"Mar 29, 2020",88.1
Bermuda,BMU,"Mar 30, 2020",88.1
Bermuda,BMU,"Mar 31, 2020",88.1
Bolivia,BOL,"Jan 1, 2020",0
Bolivia,BOL,"Jan 2, 2020",0
Bolivia,BOL,"Jan 3, 2020",0
Bolivia,BOL,"Jan 4, 2020",0
Bolivia,BOL,"Jan 5, 2020",0
Bolivia,BOL,"Jan 6, 2020",0
Bolivia,BOL,"Jan 7, 2020",0
Bolivia,BOL,"Jan 8, 2020",0
Bolivia,BOL,"Jan 9, 2020",0
Bolivia,BOL,"Jan 10, 2020",0
Bolivia,BOL,"Jan 11, 2020",0
Bolivia,BOL,"Jan 12, 2020",0
Bolivia,BOL,"Jan 13, 2020",0
Bolivia,BOL,"Jan 14, 2020",0
Bolivia,BOL,"Jan 15, 2020",0
Bolivia,BOL,"Jan 16, 2020",0
Bolivia,BOL,"Jan 17, 2020",0
Bolivia,BOL,"Jan 18, 2020",0
Bolivia,BOL,"Jan 19, 2020",0
Bolivia,BOL,"Jan 20, 2020",0
Bolivia,BOL,"Jan 21, 2020",0
Bolivia,BOL,"Jan 22, 2020",0
Bolivia,BOL,"Jan 23, 2020",0
Bolivia,BOL,"Jan 24, 2020",0
Bolivia,BOL,"Jan 25, 2020",0
Bolivia,BOL,"Jan 26, 2020",0
Bolivia,BOL,"Jan 27, 2020",0
Bolivia,BOL,"Jan 28, 2020",0
Bolivia,BOL,"Jan 29, 2020",0
Bolivia,BOL,"Jan 30, 2020",0
Bolivia,BOL,"Jan 31, 2020",0
Bolivia,BOL,"Feb 1, 2020",0
Bolivia,BOL,"Feb 2, 2020",0
Bolivia,BOL,"Feb 3, 2020",0
Bolivia,BOL,"Feb 4, 2020",0
Bolivia,BOL,"Feb 5, 2020",0
Bolivia,BOL,"Feb 6, 2020",0
Bolivia,BOL,"Feb 7, 2020",0
Bolivia,BOL,"Feb 8, 2020",0
Bolivia,BOL,"Feb 9, 2020",0
Bolivia,BOL,"Feb 10, 2020",0
Bolivia,BOL,"Feb 11, 2020",0
Bolivia,BOL,"Feb 12, 2020",0
Bolivia,BOL,"Feb 13, 2020",0
Bolivia,BOL,"Feb 14, 2020",0
Bolivia,BOL,"Feb 15, 2020",0
Bolivia,BOL,"Feb 16, 2020",0
Bolivia,BOL,"Feb 17, 2020",0
Bolivia,BOL,"Feb 18, 2020",0
Bolivia,BOL,"Feb 19, 2020",0
Bolivia,BOL,"Feb 20, 2020",0
Bolivia,BOL,"Feb 21, 2020",0
Bolivia,BOL,"Feb 22, 2020",0
Bolivia,BOL,"Feb 23, 2020",0
Bolivia,BOL,"Feb 24, 2020",0
Bolivia,BOL,"Feb 25, 2020",0
Bolivia,BOL,"Feb 26, 2020",0
Bolivia,BOL,"Feb 27, 2020",0
Bolivia,BOL,"Feb 28, 2020",0
Bolivia,BOL,"Feb 29, 2020",0
Bolivia,BOL,"Mar 1, 2020",0
Bolivia,BOL,"Mar 2, 2020",0
Bolivia,BOL,"Mar 3, 2020",0
Bolivia,BOL,"Mar 4, 2020",0
Bolivia,BOL,"Mar 5, 2020",0
Bolivia,BOL,"Mar 6, 2020",0
Bolivia,BOL,"Mar 7, 2020",0
Bolivia,BOL,"Mar 8, 2020",0
Bolivia,BOL,"Mar 9, 2020",0
Bolivia,BOL,"Mar 10, 2020",0
Bolivia,BOL,"Mar 11, 2020",0
Bolivia,BOL,"Mar 12, 2020",14.29
Bolivia,BOL,"Mar 13, 2020",35.71
Bolivia,BOL,"Mar 14, 2020",50
Bolivia,BOL,"Mar 15, 2020",50
Bolivia,BOL,"Mar 16, 2020",69.05
Bolivia,BOL,"Mar 17, 2020",69.05
Bolivia,BOL,"Mar 18, 2020",73.81
Bolivia,BOL,"Mar 19, 2020",69.05
Bolivia,BOL,"Mar 20, 2020",69.05
Bolivia,BOL,"Mar 21, 2020",69.05
Bolivia,BOL,"Mar 22, 2020",92.86
Bolivia,BOL,"Mar 23, 2020",92.86
Bolivia,BOL,"Mar 24, 2020",92.86
Bolivia,BOL,"Mar 25, 2020",92.86
Bolivia,BOL,"Mar 26, 2020",92.86
Bolivia,BOL,"Mar 27, 2020",92.86
Bolivia,BOL,"Mar 28, 2020",92.86
Bolivia,BOL,"Mar 29, 2020",92.86
Bolivia,BOL,"Mar 30, 2020",92.86
Bolivia,BOL,"Mar 31, 2020",92.86
Botswana,BWA,"Jan 1, 2020",19.05
Botswana,BWA,"Jan 2, 2020",19.05
Botswana,BWA,"Jan 3, 2020",19.05
Botswana,BWA,"Jan 4, 2020",19.05
Botswana,BWA,"Jan 5, 2020",19.05
Botswana,BWA,"Jan 6, 2020",19.05
Botswana,BWA,"Jan 7, 2020",19.05
Botswana,BWA,"Jan 8, 2020",19.05
Botswana,BWA,"Jan 9, 2020",19.05
Botswana,BWA,"Jan 10, 2020",19.05
Botswana,BWA,"Jan 11, 2020",19.05
Botswana,BWA,"Jan 12, 2020",19.05
Botswana,BWA,"Jan 13, 2020",19.05
Botswana,BWA,"Jan 14, 2020",19.05
Botswana,BWA,"Jan 15, 2020",19.05
Botswana,BWA,"Jan 16, 2020",19.05
Botswana,BWA,"Jan 17, 2020",19.05
Botswana,BWA,"Jan 18, 2020",19.05
Botswana,BWA,"Jan 19, 2020",19.05
Botswana,BWA,"Jan 20, 2020",19.05
Botswana,BWA,"Jan 21, 2020",19.05
Botswana,BWA,"Jan 22, 2020",19.05
Botswana,BWA,"Jan 23, 2020",19.05
Botswana,BWA,"Jan 24, 2020",19.05
Botswana,BWA,"Jan 25, 2020",19.05
Botswana,BWA,"Jan 26, 2020",19.05
Botswana,BWA,"Jan 27, 2020",19.05
Botswana,BWA,"Jan 28, 2020",19.05
Botswana,BWA,"Jan 29, 2020",19.05
Botswana,BWA,"Jan 30, 2020",19.05
Botswana,BWA,"Jan 31, 2020",19.05
Botswana,BWA,"Feb 1, 2020",19.05
Botswana,BWA,"Feb 2, 2020",19.05
Botswana,BWA,"Feb 3, 2020",19.05
Botswana,BWA,"Feb 4, 2020",19.05
Botswana,BWA,"Feb 5, 2020",19.05
Botswana,BWA,"Feb 6, 2020",19.05
Botswana,BWA,"Feb 7, 2020",19.05
Botswana,BWA,"Feb 8, 2020",19.05
Botswana,BWA,"Feb 9, 2020",19.05
Botswana,BWA,"Feb 10, 2020",19.05
Botswana,BWA,"Feb 11, 2020",19.05
Botswana,BWA,"Feb 12, 2020",19.05
Botswana,BWA,"Feb 13, 2020",19.05
Botswana,BWA,"Feb 14, 2020",19.05
Botswana,BWA,"Feb 15, 2020",19.05
Botswana,BWA,"Feb 16, 2020",19.05
Botswana,BWA,"Feb 17, 2020",19.05
Botswana,BWA,"Feb 18, 2020",19.05
Botswana,BWA,"Feb 19, 2020",19.05
Botswana,BWA,"Feb 20, 2020",19.05
Botswana,BWA,"Feb 21, 2020",19.05
Botswana,BWA,"Feb 22, 2020",19.05
Botswana,BWA,"Feb 23, 2020",19.05
Botswana,BWA,"Feb 24, 2020",19.05
Botswana,BWA,"Feb 25, 2020",19.05
Botswana,BWA,"Feb 26, 2020",19.05
Botswana,BWA,"Feb 27, 2020",19.05
Botswana,BWA,"Feb 28, 2020",19.05
Botswana,BWA,"Feb 29, 2020",19.05
Botswana,BWA,"Mar 1, 2020",19.05
Botswana,BWA,"Mar 2, 2020",19.05
Botswana,BWA,"Mar 3, 2020",19.05
Botswana,BWA,"Mar 4, 2020",19.05
Botswana,BWA,"Mar 5, 2020",19.05
Botswana,BWA,"Mar 6, 2020",19.05
Botswana,BWA,"Mar 7, 2020",19.05
Botswana,BWA,"Mar 8, 2020",19.05
Botswana,BWA,"Mar 9, 2020",19.05
Botswana,BWA,"Mar 10, 2020",19.05
Botswana,BWA,"Mar 11, 2020",19.05
Botswana,BWA,"Mar 12, 2020",19.05
Botswana,BWA,"Mar 13, 2020",19.05
Botswana,BWA,"Mar 14, 2020",19.05
Botswana,BWA,"Mar 15, 2020",19.05
Botswana,BWA,"Mar 16, 2020",42.86
Botswana,BWA,"Mar 17, 2020",42.86
Botswana,BWA,"Mar 18, 2020",42.86
Botswana,BWA,"Mar 19, 2020",42.86
Botswana,BWA,"Mar 20, 2020",71.43
Botswana,BWA,"Mar 21, 2020",71.43
Botswana,BWA,"Mar 22, 2020",71.43
Botswana,BWA,"Mar 23, 2020",71.43
Botswana,BWA,"Mar 24, 2020",71.43
Botswana,BWA,"Mar 25, 2020",71.43
Brazil,BRA,"Jan 1, 2020",0
Brazil,BRA,"Jan 2, 2020",0
Brazil,BRA,"Jan 3, 2020",0
Brazil,BRA,"Jan 4, 2020",0
Brazil,BRA,"Jan 5, 2020",0
Brazil,BRA,"Jan 6, 2020",0
Brazil,BRA,"Jan 7, 2020",0
Brazil,BRA,"Jan 8, 2020",0
Brazil,BRA,"Jan 9, 2020",0
Brazil,BRA,"Jan 10, 2020",0
Brazil,BRA,"Jan 11, 2020",0
Brazil,BRA,"Jan 12, 2020",0
Brazil,BRA,"Jan 13, 2020",0
Brazil,BRA,"Jan 14, 2020",0
Brazil,BRA,"Jan 15, 2020",0
Brazil,BRA,"Jan 16, 2020",0
Brazil,BRA,"Jan 17, 2020",0
Brazil,BRA,"Jan 18, 2020",0
Brazil,BRA,"Jan 19, 2020",0
Brazil,BRA,"Jan 20, 2020",0
Brazil,BRA,"Jan 21, 2020",0
Brazil,BRA,"Jan 22, 2020",0
Brazil,BRA,"Jan 23, 2020",0
Brazil,BRA,"Jan 24, 2020",0
Brazil,BRA,"Jan 25, 2020",0
Brazil,BRA,"Jan 26, 2020",0
Brazil,BRA,"Jan 27, 2020",0
Brazil,BRA,"Jan 28, 2020",0
Brazil,BRA,"Jan 29, 2020",0
Brazil,BRA,"Jan 30, 2020",0
Brazil,BRA,"Jan 31, 2020",0
Brazil,BRA,"Feb 1, 2020",0
Brazil,BRA,"Feb 2, 2020",0
Brazil,BRA,"Feb 3, 2020",0
Brazil,BRA,"Feb 4, 2020",0
Brazil,BRA,"Feb 5, 2020",0
Brazil,BRA,"Feb 6, 2020",0
Brazil,BRA,"Feb 7, 2020",0
Brazil,BRA,"Feb 8, 2020",0
Brazil,BRA,"Feb 9, 2020",0
Brazil,BRA,"Feb 10, 2020",0
Brazil,BRA,"Feb 11, 2020",0
Brazil,BRA,"Feb 12, 2020",0
Brazil,BRA,"Feb 13, 2020",0
Brazil,BRA,"Feb 14, 2020",0
Brazil,BRA,"Feb 15, 2020",0
Brazil,BRA,"Feb 16, 2020",0
Brazil,BRA,"Feb 17, 2020",0
Brazil,BRA,"Feb 18, 2020",0
Brazil,BRA,"Feb 19, 2020",0
Brazil,BRA,"Feb 20, 2020",0
Brazil,BRA,"Feb 21, 2020",0
Brazil,BRA,"Feb 22, 2020",0
Brazil,BRA,"Feb 23, 2020",0
Brazil,BRA,"Feb 24, 2020",0
Brazil,BRA,"Feb 25, 2020",0
Brazil,BRA,"Feb 26, 2020",0
Brazil,BRA,"Feb 27, 2020",0
Brazil,BRA,"Feb 28, 2020",0
Brazil,BRA,"Feb 29, 2020",0
Brazil,BRA,"Mar 1, 2020",0
Brazil,BRA,"Mar 2, 2020",14.29
Brazil,BRA,"Mar 3, 2020",14.29
Brazil,BRA,"Mar 4, 2020",14.29
Brazil,BRA,"Mar 5, 2020",14.29
Brazil,BRA,"Mar 6, 2020",14.29
Brazil,BRA,"Mar 7, 2020",14.29
Brazil,BRA,"Mar 8, 2020",14.29
Brazil,BRA,"Mar 9, 2020",14.29
Brazil,BRA,"Mar 10, 2020",14.29
Brazil,BRA,"Mar 11, 2020",14.29
Brazil,BRA,"Mar 12, 2020",33.33
Brazil,BRA,"Mar 13, 2020",47.62
Brazil,BRA,"Mar 14, 2020",47.62
Brazil,BRA,"Mar 15, 2020",52.38
Brazil,BRA,"Mar 16, 2020",52.38
Brazil,BRA,"Mar 17, 2020",61.9
Brazil,BRA,"Mar 18, 2020",61.9
Brazil,BRA,"Mar 19, 2020",71.43
Brazil,BRA,"Mar 20, 2020",71.43
Brazil,BRA,"Mar 21, 2020",76.19
Brazil,BRA,"Mar 22, 2020",76.19
Brazil,BRA,"Mar 23, 2020",76.19
Brazil,BRA,"Mar 24, 2020",76.19
Brazil,BRA,"Mar 25, 2020",76.19
Brazil,BRA,"Mar 26, 2020",76.19
Brazil,BRA,"Mar 27, 2020",76.19
Brazil,BRA,"Mar 28, 2020",76.19
Bulgaria,BGR,"Jan 1, 2020",0
Bulgaria,BGR,"Jan 2, 2020",0
Bulgaria,BGR,"Jan 3, 2020",0
Bulgaria,BGR,"Jan 4, 2020",0
Bulgaria,BGR,"Jan 5, 2020",0
Bulgaria,BGR,"Jan 6, 2020",0
Bulgaria,BGR,"Jan 7, 2020",0
Bulgaria,BGR,"Jan 8, 2020",0
Bulgaria,BGR,"Jan 9, 2020",0
Bulgaria,BGR,"Jan 10, 2020",0
Bulgaria,BGR,"Jan 11, 2020",0
Bulgaria,BGR,"Jan 12, 2020",0
Bulgaria,BGR,"Jan 13, 2020",0
Bulgaria,BGR,"Jan 14, 2020",0
Bulgaria,BGR,"Jan 15, 2020",0
Bulgaria,BGR,"Jan 16, 2020",0
Bulgaria,BGR,"Jan 17, 2020",0
Bulgaria,BGR,"Jan 18, 2020",0
Bulgaria,BGR,"Jan 19, 2020",0
Bulgaria,BGR,"Jan 20, 2020",0
Bulgaria,BGR,"Jan 21, 2020",0
Bulgaria,BGR,"Jan 22, 2020",0
Bulgaria,BGR,"Jan 23, 2020",0
Bulgaria,BGR,"Jan 24, 2020",0
Bulgaria,BGR,"Jan 25, 2020",0
Bulgaria,BGR,"Jan 26, 2020",0
Bulgaria,BGR,"Jan 27, 2020",0
Bulgaria,BGR,"Jan 28, 2020",0
Bulgaria,BGR,"Jan 29, 2020",0
Bulgaria,BGR,"Jan 30, 2020",0
Bulgaria,BGR,"Jan 31, 2020",0
Bulgaria,BGR,"Feb 1, 2020",0
Bulgaria,BGR,"Feb 2, 2020",0
Bulgaria,BGR,"Feb 3, 2020",0
Bulgaria,BGR,"Feb 4, 2020",0
Bulgaria,BGR,"Feb 5, 2020",0
Bulgaria,BGR,"Feb 6, 2020",0
Bulgaria,BGR,"Feb 7, 2020",0
Bulgaria,BGR,"Feb 8, 2020",0
Bulgaria,BGR,"Feb 9, 2020",0
Bulgaria,BGR,"Feb 10, 2020",0
Bulgaria,BGR,"Feb 11, 2020",14.29
Bulgaria,BGR,"Feb 12, 2020",14.29
Bulgaria,BGR,"Feb 13, 2020",14.29
